Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Mambo Rock	Bill Haley & His Comets	spotify:track:0cotcRQqB9Q8Ubg3tcjUHt	0.606	0.752	0	-7.986	1	0.4	0.365	0	0.305	0.77	169.263	157160	4	36.92828	11	0
Turn The World Around	Eddy Arnold	spotify:track:5idn7EhxgDzCJMjq5chRvF	0.362	0.34	7	-11.002	1	0.0281	0.786	0	0.161	0.348	104.314	149213	3	41.8195	8	1
No Juegues	Los Shakers	spotify:track:3y0IRrJGkfUKqF9uzHCMFM	0.623	0.617	9	-10.42	1	0.031	0.545	0	0.36	0.935	92.878	149680	4	15.10903	9	0
If We Only Had The Time (From Shell Shock)	The Turtles	spotify:track:3K03S09h2oJ3Xbh85gIb59	0.423	0.674	7	-10.885	1	0.0529	0.161	0.000163	0.108	0.48	95.972	311333	4	34.4857	11	0
The Composer	Diana Ross & The Supremes	spotify:track:0e27D3hGktUV6VEz3rkPqL	0.675	0.459	10	-10.975	1	0.0325	0.556	0	0.0747	0.693	114.27	180000	4	26.05919	9	1
Armenia City In The Sky - Incl. Two "Radio London" Jingles	The Who	spotify:track:6ADkxBZXRdFQhzvWPDmKiX	0.321	0.572	8	-7.17	1	0.0729	0.0159	2.74e-05	0.359	0.239	130.146	231280	4	119.19476	5	0
Purple	Morgen	spotify:track:081i8IjjirFxa2DGPneCnQ	0.228	0.512	1	-10.756	0	0.0371	0.0113	4.85e-05	0.629	0.485	73.359	251693	4	32.51857	8	0
Soul Woman	Big John Patton	spotify:track:29Npt8NkHyFDIEBNrF3i8A	0.558	0.629	8	-9.558	0	0.029	0.773	0.507	0.12	0.736	137.786	462800	4	72.84472	18	0
Cauldron	Fifty Foot Hose	spotify:track:4Qt1cd4dHAcQhMwrOR8eP1	0.299	0.495	4	-11.945	1	0.0915	0.704	6.84e-05	0.152	0.107	94.922	295307	4	22.62427	16	0
Mack The Knife	Ella Fitzgerald	spotify:track:7549epm7P9NV1zTMfKBI8m	0.568	0.628	8	-10.244	1	0.106	0.697	0	0.488	0.551	140.897	313707	4	36.84611	13	1
A Better Life (The Weather Man Knows)	The Idle Race	spotify:track:5Qo8pYW51lTUxsjdTC5jsR	0.47	0.157	0	-15.543	1	0.0314	0.921	0.000102	0.161	0.324	91.268	165187	4	37.30622	8	0
Love Is Here And Now You're Gone	The Supremes	spotify:track:4KUGhh0lsJ8GxQJ1Um8UrB	0.575	0.643	5	-7.744	0	0.0504	0.383	0	0.0925	0.846	113.958	167907	4	25.27582	9	1
No Good To Cry	The Wildweeds	spotify:track:7mnlWaXynCtCo1I0DiINXA	0.496	0.599	2	-6.639	0	0.034	0.504	0	0.176	0.709	170.326	162920	4	28.07337	8	1
Daylight Stranger	Gary Puckett & The Union Gap	spotify:track:2SLweLwosUQxLv94O3vMCP	0.623	0.436	11	-12.193	0	0.0337	0.349	0.000948	0.187	0.831	118.552	145400	4	29.11564	8	0
Van Dyke Parks	Van Dyke Parks	spotify:track:2OAOhRg9YHlv1xLjW8Nboj	0.212	0.606	0	-20.652	1	0.0925	0.411	0.00406	0.213	0.0686	89.879	58427	4	40.96801	3	0
Parade	Under Milkwood	spotify:track:1P2jWpIRlqPeeDTMlHMXIO	0.323	0.617	2	-10.007	1	0.0321	0.106	0.676	0.356	0.584	145.596	164333	4	21.76364	6	0
Yellow Balloon	The Johnny Mann Singers	spotify:track:5LI8TkXqSEp72cPNjZhI9F	0.638	0.485	2	-14.433	0	0.0574	0.797	0	0.132	0.762	123.398	145293	3	35.54967	9	0
Navy Blue	Diane Renay	spotify:track:11p8gGHiZ3zOJbU3CfFTiN	0.669	0.832	9	-8.73	0	0.0742	0.275	0	0.101	0.962	137.674	150840	4	65.16924	6	1
To Love Somebody	The Sweet Inspirations	spotify:track:2MuUExl0s8Vxsl6t8tZLr0	0.57	0.349	2	-11.128	1	0.0364	0.862	0	0.182	0.499	79.187	163653	4	36.79087	8	1
Search For A Teenage Woman	Kim Fowley	spotify:track:5WdraQrKQs3m7mhH4YKMO6	0.42	0.0414	2	-25.984	1	0.0449	0.981	0	0.156	0.357	81.423	136107	4	38.25178	6	0
People Sure Act Funny	Arthur Conley	spotify:track:1h9pYichpN1sdLDNjgpzK5	0.646	0.68	5	-12.684	1	0.101	0.696	0	0.148	0.842	169.083	131093	4	37.39301	8	1
Peace Of Mind	Count Five	spotify:track:114Q5BWvvCAFjbxlT4DitD	0.52	0.66	2	-9.7	0	0.0332	0.00411	0.0119	0.101	0.848	142.492	140747	4	30.33581	8	0
Cripple Creek	The Monkees	spotify:track:2wdSIG5V6h11jrlGQqCTCX	0.514	0.394	7	-14.769	1	0.0344	0.176	0.846	0.259	0.687	136.959	108533	4	27.26699	7	0
Indifference	Moby Grape	spotify:track:2enx07E75MddLt086IUf6t	0.325	0.681	6	-9.789	0	0.0529	0.00651	0.0271	0.161	0.26	142.182	254267	4	23.38242	12	0
Touch Me	The Doors	spotify:track:4BVE5tIIpYabZcYCbephNW	0.425	0.903	1	-4.801	1	0.0732	0.405	0.0128	0.117	0.769	108.748	190253	4	39.4777	7	1
Ill Make You Happy	The Easybeats	spotify:track:0PT9Ct5xiFQiMGQkKSBjJ8	0.56	0.933	9	-3.627	1	0.0363	0.239	0.000104	0.347	0.702	146.101	191240	4	52.64676	9	0
Bad Eye	Wynder K. Frog	spotify:track:4p3v6GFTMLW0mczMhyWEtM	0.674	0.632	0	-14.035	1	0.0585	0.273	0.712	0.137	0.963	92.827	157093	4	53.0268	8	0
An Owl Song	Canned Heat	spotify:track:7MrB6mx4sY29sK3kBpEBXS	0.64	0.324	2	-11.543	1	0.0404	0.799	3.66e-05	0.0919	0.748	141.026	164427	4	34.9188	9	0
Atlantis	Donovan	spotify:track:0kcEK7YuNNfE7jiTnXS1cm	0.326	0.313	0	-16.17	1	0.0348	0.177	0.000569	0.0828	0.344	76.785	302640	4	33.53011	13	1
Beyond The Sea	Bobby Darin	spotify:track:3KzgdYUlqV6TOG7JCmx2Wg	0.521	0.516	2	-7.456	0	0.0369	0.723	0	0.257	0.569	136.483	172480	4	48.64114	11	1
I Put A Spell On You	Creedence Clearwater Revival	spotify:track:6MdsjEyOvAcuq6FbsVflBW	0.395	0.743	9	-8.153	0	0.0301	0.00428	0.176	0.0975	0.653	103.729	271787	4	38.21743	11	0
What'll I Do - Live	Judy Garland	spotify:track:50o9x5eG0I0jJ8NCZJ6LSW	0.295	0.141	7	-15.73	1	0.0647	0.989	0.000314	0.76	0.264	170.995	103333	1	66.57849	4	0
Love (Can Make You Happy)	Mercy	spotify:track:5RlTopKNMnGMgFrvREcKgL	0.283	0.254	4	-14.306	0	0.0314	0.142	1.22e-05	0.155	0.309	172.228	208293	4	34.42542	10	1
Baby - Stereo Version	The Sorrows	spotify:track:2rsRjwulc5OlBEECnsg8bY	0.656	0.716	2	-7.234	1	0.155	0.122	0.000491	0.131	0.877	146.758	145640	4	27.69172	9	0
Nightmare	The Motions	spotify:track:7ya9X8WUrkLZuwQYudJGqm	0.374	0.546	0	-11.359	1	0.0339	0.285	3.37e-06	0.615	0.47	102.865	155653	4	36.9634	9	0
Bright Lights Big City	Jimmy Reed	spotify:track:4TE1mJzeu3os3j4YcCfkMI	0.741	0.437	2	-9.17	1	0.0428	0.849	1.79e-05	0.229	0.689	91.969	169253	4	21.56186	9	1
She's A Rainbow - Stereo Full Version / With Intro	The Rolling Stones	spotify:track:6zIvpe2C5AIEe0O80j9aDz	0.466	0.781	10	-9.078	1	0.0433	0.507	0.011	0.481	0.626	109.132	275187	4	41.46558	13	0
Go Where You Wanna Go	The Mamas & The Papas	spotify:track:78Piv35GAw7BI81hFi8EmB	0.238	0.557	7	-10.066	1	0.033	0.237	0	0.336	0.635	209.953	149493	4	33.96657	8	0
Where The Sun Has Never Shone	Jonathan King	spotify:track:5jlpKLVutiVG9f9CMYkJRF	0.154	0.518	7	-11.428	1	0.0358	0.72	0	0.184	0.473	181.772	177787	3	24.63939	10	1
Take A Fool's Advice	Nat King Cole	spotify:track:3jHjhvyYmuyNmZilVONE59	0.281	0.338	8	-11.33	1	0.0308	0.793	1.56e-06	0.0997	0.62	196.179	143133	3	31.89909	7	1
Empty Room	Under Milkwood	spotify:track:0f8lWrcRsAEgElyrhRbyzw	0.166	0.835	9	-8.491	0	0.0478	0.000544	0.00373	0.081	0.854	172.698	296267	4	36.52301	13	0
In Dreams	Roy Orbison	spotify:track:5YsyqcewwE0c1ukzHVciS3	0.495	0.435	0	-9.99	1	0.0286	0.67	0.00038	0.13	0.71	108.189	169160	4	34.73327	10	1
La chanson des amis	Le SystÃÂÃÂ¨me Crapoutchik	spotify:track:6oYCbxlT986bO4LjU70bIc	0.532	0.455	5	-12.471	1	0.0282	0.163	0	0.18	0.792	97.969	141320	4	47.51355	6	0
What's To Choose	Moby Grape	spotify:track:5zkYGgIgJbrrrNawZrRVsV	0.512	0.273	7	-13.202	1	0.0278	0.775	0.00173	0.132	0.558	79.753	119587	4	46.19816	7	0
Wishville	Francesco De Masi	spotify:track:7k7TtmUirqrcRuKgxoq3O3	0.635	0.158	5	-12.42	1	0.0413	0.976	0.0048	0.124	0.663	124.88	140027	4	38.32004	6	0
Little Games	The Yardbirds	spotify:track:5E7eg8Q0BOTozh8a1a4xaB	0.623	0.68	0	-9.405	1	0.0512	0.0888	0	0.116	0.856	132.429	148267	4	27.1921	11	1
I'm Waiting For The Man - Album Version (Stereo)	The Velvet Underground	spotify:track:0zggnUZPh8kg69Jm7w7zZs	0.68	0.632	7	-9.642	1	0.0469	0.027	0.868	0.146	0.863	125.894	279520	4	66.27549	9	0
Secret Surfin' Spot	Annette Funicello	spotify:track:6RBwR7tThnDDAGevLtT6Or	0.561	0.629	5	-12.53	1	0.0954	0.474	0	0.757	0.953	173.045	123480	4	38.12916	7	0
Spooky	Classics IV	spotify:track:5z4iT44mMHyZozsTFy4A51	0.652	0.44	0	-11.474	0	0.0315	0.723	5.79e-06	0.103	0.711	106.863	175867	4	41.06682	8	1
Hey Joe	The Music Machine	spotify:track:0zmHG5J57zo3hQZVasNwjL	0.483	0.48	11	-9.322	1	0.03	0.647	5.97e-06	0.11	0.332	88.185	258667	4	35.05101	12	0
Wanderin' Kind (Mono)	The Turtles	spotify:track:4HI9EgTTBjUtD1V7aJ89Ob	0.496	0.589	9	-8.478	0	0.0282	0.18	0	0.0822	0.793	128.208	128893	4	40.29897	6	0
Gimme Some Lovin'	The Spencer Davis Group	spotify:track:4IXZcXmJOkg0kiKP0JPp5M	0.438	0.473	7	-7.688	1	0.0316	0.478	0.000265	0.368	0.167	137.36	243760	4	24.80131	11	0
Horses And Chariots	The Open Mind	spotify:track:1UK1Uovo62W7AlUO7xAQ4i	0.446	0.391	2	-12.145	1	0.0317	0.00462	0.0202	0.111	0.472	113.569	215653	4	20.37886	11	0
(He's) Raining In My Sunshine	Jay & The Americans	spotify:track:120BvxQsMS1M41PdBClcxa	0.478	0.298	2	-13.842	1	0.0342	0.74	1.11e-05	0.139	0.376	110.006	195733	4	22.67291	13	1
Sit Down, I Think I Love You	The Mojo Men	spotify:track:300qXG6Be7OeOIVCFuk2rR	0.573	0.749	9	-7.115	1	0.0323	0.66	2.77e-06	0.238	0.796	110.075	142333	4	59.06009	6	1
Blowin' in the Wind	Peter, Paul and Mary	spotify:track:62Yu8QL1g9pdbvN4XL9Rah	0.381	0.0848	5	-17.77	1	0.032	0.834	0	0.112	0.557	155.036	177360	4	26.88232	10	0
What Do You Do? - 2007 Remaster	The Bonzo Dog Band	spotify:track:0zK7YnvL4JPrGx3ppjbmCG	0.493	0.548	7	-10.254	1	0.0274	0.00446	0.0887	0.483	0.481	106.91	191907	4	72.90442	7	0
House of the Rising Sun	The Uniques	spotify:track:7xNUCTShFfYe7ILbCoB53O	0.4	0.377	4	-10.716	0	0.029	0.0856	0.0106	0.169	0.26	73.874	186315	4	30.98067	8	0
Me Rock A Hula	Bill Haley & His Comets	spotify:track:08n6lLpHPrCl9QWtdwiqjP	0.63	0.743	9	-10.231	1	0.177	0.42	0	0.344	0.476	181.404	135760	4	29.50823	7	0
Peace Brother Peace	Bill Medley	spotify:track:6qXnH5OmtO9DNzx9jjz65d	0.246	0.474	8	-9.309	1	0.0379	0.651	0	0.141	0.162	149.322	256760	3	59.52399	10	1
Yo Recuerdo Mi Mundo	Los Shakers	spotify:track:1IIcwdBvb0IqKwiJLx7afZ	0.358	0.456	9	-12.618	1	0.0287	0.0248	0	0.0807	0.276	93.911	161227	4	37.99092	8	0
Thank The Lord For The Night Time	Neil Diamond	spotify:track:3lBEmzljJyCXx0aK94ALK7	0.342	0.899	9	-3.752	1	0.169	0.00989	0.000329	0.0503	0.847	184.724	181840	4	35.09848	9	1
A Saying for Today	The Action	spotify:track:4Gw7H52I7tZQ714ZGK4Grf	0.255	0.558	5	-13.746	1	0.0555	0.169	0.0322	0.573	0.529	142.798	208640	4	42.13699	9	0
Step By Step	The Crests	spotify:track:0aVMQFFqVPpbvoykIABQWO	0.841	0.411	0	-10.767	1	0.305	0.347	0	0.137	0.926	105.38	145293	4	66.95268	7	1
Sun Sing	Rainbow Ffolly	spotify:track:5wbhTX64LGN5MdGD2M4dIN	0.371	0.337	2	-18.969	1	0.0696	0.0315	9.13e-05	0.661	0.449	114.314	241387	4	21.95566	13	0
Surfin' Bird	The Trashmen	spotify:track:7EjyzZcbLxW7PaaLua9Ksb	0.564	0.959	11	-13.125	0	0.0697	0.0149	0.631	0.208	0.829	101.237	137133	4	73.09437	3	1
Georgy Girl	The Seekers	spotify:track:73XQBWHSVLL1939hb8cQTm	0.515	0.496	4	-7.446	1	0.0324	0.265	0	0.182	0.651	153.582	140440	4	31.78042	7	1
My Foolish Heart	Hector Rivera	spotify:track:0ljK1taRdJc2uCrdUu7ynd	0.529	0.261	0	-13.268	1	0.0543	0.25	0	0.329	0.56	113.495	183008	4	26.64056	9	0
I Can't Give You Anything but Love	Jimmy McHugh	spotify:track:5UhKZOnjWOvtYWGIYTNTo4	0.281	0.0475	10	-33.467	1	0.0845	0.96	0.027	0.79	0.232	121.153	325787	4	51.02291	13	0
Dear Heart (From the Warner Bros Film "Dear Heart")	Anita Kerr Quartet	spotify:track:1R2n4zEUT8CPHqPrPfqca9	0.186	0.228	1	-17.258	1	0.0333	0.834	7.03e-05	0.363	0.144	74.18	194413	3	39.90448	9	0
It Ain't Me Babe (Mono)	The Turtles	spotify:track:0v8OKwBrMTpoRIOJguQg9k	0.417	0.433	7	-9.432	1	0.0342	0.0968	0	0.0788	0.529	122.102	133973	4	22.42958	7	0
Anytime You Want Me - Mono Version	The Who	spotify:track:19tVMY6xDi0jXOLTuHuEYm	0.501	0.565	2	-6.879	1	0.0249	0.703	0	0.0842	0.52	95.384	156880	3	39.72302	9	0
Alice Bodine	Norman Greenbaum	spotify:track:5weMcTdGIF6cvx5wXzyfb1	0.464	0.496	2	-10.773	0	0.0315	0.226	0.00139	0.0766	0.488	121.774	222467	4	46.23511	11	0
Golden Slumbers - Remastered	The Beatles	spotify:track:1llzkEveIzvSXmqqyh7AiB	0.419	0.152	0	-12.126	1	0.0277	0.326	0.0034	0.113	0.239	80.608	91760	4	35.00929	5	0
Laugh, Laugh	The Beau Brummels	spotify:track:66V3speCvzVe6lUnIezZ0J	0.486	0.683	1	-8.768	0	0.0541	0.299	0	0.0987	0.745	128.723	176733	4	39.80451	7	1
I'm Sorry	Brenda Lee	spotify:track:4LJcNiq2pBb8OeqrGdBJQw	0.558	0.223	10	-12.362	1	0.0299	0.868	0.000972	0.13	0.303	101.711	161547	3	30.37135	6	1
In the Garden	Triste Janero	spotify:track:0BbjVi0HOk8CsGDoGR5NSB	0.584	0.411	9	-11.98	0	0.0338	0.705	0	0.0773	0.56	130.338	163720	4	14.63127	11	0
Jump in the Line	Harry Belafonte	spotify:track:1zW2csx1vVJrKfvDrFQNVt	0.594	0.889	5	-7.775	1	0.246	0.768	0	0.124	0.8	116.187	221704	4	24.79247	11	0
Okawa	Yamasuki Singers	spotify:track:5TBSuS5cbVCnNzbrDjMFrw	0.552	0.399	4	-10.856	0	0.0369	0.564	0.00788	0.125	0.502	119.019	133480	4	25.43259	8	0
Barbara Ann	The Beach Boys	spotify:track:2KOt2JrCB720UxIbyzweQo	0.581	0.669	6	-3.659	1	0.0385	0.19	0	0.243	0.926	78.073	133893	4	21.05367	7	1
Il nascondiglio di Arizona (#2) - Bonus Track in Mono (Previously Unreleased)	Francesco De Masi	spotify:track:6nFJwODFqWxvXwsBsHS9q1	0.4	0.139	7	-20.173	1	0.0299	0.875	0.848	0.109	0.0966	91.971	89520	3	20.00071	5	0
Astronomy Domine	Pink Floyd	spotify:track:3Y8gNcoJu1uJ5L1BZuGvqB	0.348	0.634	2	-11.527	1	0.048	0.378	0.474	0.346	0.0803	124.079	251279	4	46.83563	13	0
I'll Be With You In Apple Blossom Time	Wayne Newton	spotify:track:5YiKmetYrMwo9J6Ay9VwXx	0.384	0.329	8	-12.499	0	0.029	0.684	0	0.234	0.572	109.66	148267	4	42.48313	7	1
Summer Nights	The Challengers	spotify:track:0aasI6R8D2xRNa0wVZHw3u	0.67	0.496	10	-11.543	1	0.0273	0.652	0	0.107	0.689	108.09	139400	4	19.87855	8	0
Little Honda - Live In Sacramento, CA/1964	Jan & Dean	spotify:track:2LdiCheFfovbBU2k0JH4VI	0.352	0.778	0	-11.556	1	0.0603	0.707	0	0.357	0.584	160.824	153360	4	37.7945	7	0
Daddy Sang Bass	Johnny Cash	spotify:track:15TITugVC8RrpLctHXOqT8	0.681	0.638	4	-7.818	1	0.0367	0.699	0.000629	0.0581	0.677	96.882	140440	4	27.08829	7	1
A Year Ago Tonight	The Crests	spotify:track:4MaG4nWSIrDAtEUnkam31R	0.641	0.682	7	-5.834	1	0.05	0.743	0	0.278	0.841	144.206	145480	4	33.33092	6	1
The House of the Rising Sun	Nina Simone	spotify:track:5UWarhuxo8QZ5lKxgw5EHv	0.453	0.857	11	-4.279	0	0.0654	0.737	0.00141	0.29	0.816	136.231	231253	4	43.21871	10	0
Summer Samba (So Nice)	Walter Wanderley	spotify:track:3EpJ36yrwkPvlUXKeQa7ca	0.746	0.529	9	-10.293	0	0.0312	0.714	0.000636	0.108	0.839	130.531	186960	4	28.98939	10	1
E Too D	Small Faces	spotify:track:6jBIerCemcrOjprACqGdGt	0.48	0.738	9	-7.577	1	0.0443	0.0399	0.00153	0.329	0.764	115.874	180467	4	52.02069	10	0
Bernadette	Four Tops	spotify:track:0LVvnJs7eOuHIkWwjWHEWF	0.655	0.8	6	-8.375	1	0.029	0.0892	0	0.491	0.695	111.195	181840	4	25.24946	10	1
Oh Death	Kaleidoscope	spotify:track:4cLCSZs9sZdscfoFDHCZ1z	0.518	0.484	7	-9.342	1	0.0254	0.276	4.12e-05	0.0979	0.631	73.304	207560	4	24.47094	11	0
Ready For Your Love	Shep And The Limelites	spotify:track:6I8nJjLHtnL2VunrxUUyDE	0.405	0.29	8	-11.237	1	0.0334	0.859	0	0.229	0.538	181.817	167333	3	41.31813	10	1
They Didn't Even Go To The Funeral	Common People	spotify:track:6U1jujHEPWqb6QhJ4CdEG5	0.751	0.599	2	-12.285	1	0.0467	0.317	4.27e-05	0.0856	0.904	128.624	169267	4	66.01363	5	0
The Hokey Pokey	Annette Funicello	spotify:track:3OF759zrp7u4AN4rnZqqxQ	0.708	0.535	7	-10.7	0	0.0507	0.304	0	0.306	0.864	129.203	138480	4	29.12313	7	0
Smell of Incense - Single Mix	The West Coast Pop Art Experimental Band	spotify:track:5XzNKmYLKCXuxVEPt1ucJ9	0.501	0.718	9	-8.628	1	0.0319	0.307	5.4e-06	0.0516	0.641	119.242	148107	4	23.4839	7	0
On The Road Again	Canned Heat	spotify:track:6IWxHgVbdKyUMydhVGXRaT	0.496	0.156	9	-17.059	1	0.0419	0.777	0	0.232	0.205	129.524	206333	4	68.82698	7	1
High On Love	The Knickerbockers	spotify:track:4naJ8j7Lm2XeH60VBX6Q7V	0.313	0.911	9	-6.996	0	0.0592	0.0643	0.0051	0.439	0.499	152.067	183400	4	43.01323	9	1
Mejor	Los Brincos	spotify:track:2a0xS8Vy4k6rXm8qcR3Ljw	0.621	0.57	2	-8.774	1	0.03	0.141	0	0.115	0.536	118.291	168760	4	26.27717	9	0
Cannonball Noodle	Silver Apples	spotify:track:2WsUZ0xgFtqr9Af5WWWJLE	0.691	0.703	0	-12.13	1	0.0306	0.233	0.774	0.155	0.912	116.28	330560	4	36.55193	16	0
Flower In the Sun	Big Brother & The Holding Company	spotify:track:3O59UWV5NDKZ6Td64Acpzv	0.541	0.54	6	-10.7	0	0.166	0.134	0	0.445	0.643	134.33	183707	4	47.91436	9	0
That's How Strong My Love Is	Otis Redding	spotify:track:2qjqtLmX0FLTwdG8aBHH90	0.473	0.421	3	-10.234	0	0.0558	0.757	0	0.145	0.682	161.584	144373	3	23.30047	8	1
I Could Have Danced All Night (Merengue)	Annette Funicello	spotify:track:22oLeWphnSdllxVsFpajNu	0.768	0.74	3	-11.192	1	0.0457	0.433	8.48e-05	0.338	0.939	126.904	107387	4	45.73033	5	0
Ain't No Mountain High Enough	Marvin Gaye	spotify:track:1LeWIs2hP2r5yOQnVuYoI5	0.663	0.6	7	-10.87	1	0.032	0.43	0	0.184	0.8	129.991	151667	4	25.39629	8	0
I Can't Stop Loving You	Ray Charles	spotify:track:79nJj5dMyTsUzKvN5jUXsJ	0.31	0.279	5	-13.552	1	0.0308	0.815	0	0.318	0.377	79.397	256120	3	57.12395	12	1
The Feeling Is Right	Clarence Carter	spotify:track:3n9BRFhSDiSZz5aIOvrUMA	0.612	0.389	10	-13.696	1	0.0279	0.281	0	0.153	0.909	91.852	175067	4	25.82114	9	1
Captive In the Sun	Eire Apparent	spotify:track:0yOrJf3Y50iKAUqhhvlBjO	0.369	0.406	5	-11.155	1	0.0326	0.281	0.239	0.235	0.278	115.444	338036	4	72.46669	14	0
Magnolia Simms	The Monkees	spotify:track:7fxnVsNzGqXhhB11jCTvkL	0.465	0.311	0	-14.484	1	0.0362	0.687	1.12e-06	0.104	0.54	134.466	228667	4	51.55499	9	0
Just A Little Bit Of Peace In My Heart	Golden Earring	spotify:track:5oZzQ1ZMxmJkXlCUDJ22qO	0.272	0.724	9	-6.381	0	0.0325	0.00684	1.01e-05	0.0601	0.259	94.599	319773	4	48.85686	14	0
Love Me	Les Variations	spotify:track:0uf5PW6A2ruKDfzHf2B7Qx	0.365	0.386	7	-15.135	1	0.058	0.0568	0.00293	0.169	0.391	99.289	164893	4	64.90303	6	0
That Was Yesterday	The British Walkers	spotify:track:5tg4BI8fpJrvvUauYsElp1	0.485	0.679	1	-7.039	0	0.03	0.133	0	0.294	0.737	138.316	148733	4	37.21458	8	0
All Tomorrow's Parties - Live At Valleydale Ballroom, Columbus, Ohio / 1966	The Velvet Underground	spotify:track:2FAOTtBruskLqedtISmu01	0.363	0.509	2	-11.366	1	0.0523	0.382	0.805	0.198	0.553	98.517	303347	4	47.47225	15	0
The Mule	The James Boys	spotify:track:6kbsoNhGLR9dgREZEQGjXC	0.8	0.591	8	-10.586	1	0.0704	0.113	0.879	0.186	0.581	151.326	136440	4	24.74417	8	1
Donald Where's Your Troosers?	Andy Stewart	spotify:track:68LIwSJYSkEj7oHcXCcHwo	0.7	0.337	10	-13.801	1	0.379	0.95	9.38e-05	0.122	0.822	107.584	198267	4	49.88513	8	1
Mendocino	Sir Douglas Quintet	spotify:track:1gPZsYflLQSUNSqJzhpbA2	0.555	0.567	2	-11.715	1	0.0305	0.581	1.86e-05	0.195	0.969	132.777	158267	4	33.0016	10	1
Here It Comes Again	The Fortunes	spotify:track:1UGRl3kBWlc0aEe2jafsyZ	0.688	0.668	4	-11.316	1	0.0314	0.388	0	0.0675	0.726	116.919	191332	4	43.53548	11	1
Leopard-Skin Pill-Box Hat	Bob Dylan	spotify:track:6aeOSY6fPsvGTzyXi65pNY	0.572	0.593	2	-8.639	1	0.0321	0.304	1.14e-06	0.106	0.968	97.475	236333	4	29.83211	13	1
Hey Girl	The Easybeats	spotify:track:3VPraA8XjW3VHXPBpbVHqQ	0.647	0.38	2	-11.025	1	0.032	0.172	0.22	0.199	0.864	124.009	129227	4	50.41168	7	0
Burn Like a Candle	Paul Revere & The Raiders	spotify:track:7iJOqLBPty5DIBQt1WVhkA	0.489	0.956	7	-5.342	0	0.0862	0.161	0.0208	0.0603	0.584	116.056	279240	4	47.17339	15	0
Nobody	J.K. & Co.	spotify:track:6ncFGEuAnEi6tDOIQdu8Ho	0.239	0.315	2	-14.396	1	0.029	0.888	0.325	0.116	0.345	175.415	246093	4	23.23052	12	0
Monkee Chat - Studio Dialogue	The Monkees	spotify:track:5jGspoDlB5aOihWReF5w7F	0.691	0.0586	10	-25.066	0	0.374	0.551	0	0.0816	0.287	107.871	160307	4	19.79135	9	0
Sweet Dreams	Don Gibson	spotify:track:3Ec0t5uhQ6DK9m3kPIUOkw	0.476	0.514	0	-9.944	1	0.0307	0.726	0	0.28	0.348	103.23	137933	4	23.04347	5	1
Flower Pot	Captain Beefheart & His Magic Band	spotify:track:15sM49gDVpEESZxgNZCoJt	0.547	0.407	11	-12.31	0	0.0575	0.00658	0.766	0.0854	0.229	105.903	234267	4	41.31044	9	0
Will You Love Me Tomorrow	The Shirelles	spotify:track:7oYTK1C0Clz6MZiETSpFTS	0.539	0.406	0	-6.225	1	0.0261	0.351	5.1e-06	0.161	0.376	135.923	162960	4	21.32655	10	0
Buttered Popcorn - Stereo Version	Diana Ross & The Supremes	spotify:track:23ghu722fY2yl1Y1zf6tah	0.689	0.722	0	-7.249	0	0.0361	0.485	5.64e-05	0.264	0.966	125.22	154093	4	74.32182	6	0
Guide For The Married Man	The Turtles	spotify:track:1TIjsTHQeKFrZisQP3ccgf	0.582	0.623	7	-9.013	1	0.0414	0.359	0.000194	0.272	0.802	137.563	164360	4	33.39194	10	0
Sette contro tutti 15	Francesco De Masi	spotify:track:4n9iGekHFevy530WV9dLDv	0.252	0.362	7	-12.043	1	0.0442	0.882	0.486	0.173	0.0608	136.8	54293	4	26.2159	4	0
I See The Light	The Five Americans	spotify:track:4qxmUFf9zE803gfmaHBmuQ	0.418	0.986	2	-4.505	1	0.11	0.0564	4.82e-06	0.0674	0.204	113.284	137000	4	36.22338	6	1
Groovy Baby	Billy Abbott And The Jewels	spotify:track:1hxZhZlC2jCuADQW6i32zl	0.508	0.405	7	-9.041	1	0.0252	0.709	0	0.474	0.39	101.854	135067	3	64.4177	5	1
Malibu	Bruce Johnston	spotify:track:7LMhxyCe8ds7sPcaUSRJhO	0.373	0.997	9	-6.039	1	0.0785	0.46	0.897	0.356	0.377	164.516	141387	4	22.8653	8	0
You Really Got Me - Mono Mix	The Kinks	spotify:track:29SyMC0plk6qw8NMF7lfRL	0.573	0.939	8	-6.441	1	0.0808	0.493	0	0.0994	0.963	137.382	134253	4	28.81716	8	0
Come On Up	The Young Rascals	spotify:track:0R6jYwBiYBFOcBMqD9fZnA	0.546	0.813	5	-7.973	1	0.0538	0.0395	0.000638	0.316	0.783	139.999	167627	4	27.40122	9	1
Washington Square	The Village Stompers	spotify:track:2JwLfiU13mnYuiqcqriOLl	0.801	0.301	4	-12.197	0	0.0464	0.565	0.14	0.214	0.769	119.916	162333	4	41.51705	8	1
Sweetest One	The Metros	spotify:track:3qf40dVHsTi3XWmThoCMom	0.418	0.436	11	-13.066	1	0.0339	0.451	0	0.081	0.877	91.374	136307	3	66.65002	6	1
